doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
19hcr0006,HCR 0006 of 2019,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to urge the Attorney General to reverse her opinion on the constitutionality of Public Act 359 of 2018 and urge the Governor to follow the law as enacted and proceed with the Mackinac Straits Utility Corridor.Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-HCR-0006,FALSE
19scr0006,SCR 0006 of 2019,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to memorialize the Congress of the United States to continue full funding of the Great Lakes Restoration Initiative.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-SCR-0006,FALSE
19scr0007,SCR 0007 of 2019,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for William Broomfield, former member of the Michigan House of Representatives and Senate and the United States House of Representatives.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-SCR-0007,FALSE
19hcr0007,HCR 0007 of 2019,NA,NA,2019-2020,HCR,NA,NA,"A concurrent resolution to urge the Centers for Disease Control and Prevention and the Michigan Department of Health and Human Services to protect the people of Michigan from Lyme disease by improving efforts to prevent, monitor, diagnose, and treat the disease.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-HCR-0007,FALSE
19hcr0008,HCR 0008 of 2019,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to adopt a Literacy Bill of Rights.Last Action: referred to Committee on Education,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-HCR-0008,FALSE
19scr0008,SCR 0008 of 2019,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to declare Adverse Childhood Experiences (ACEs) a critical health issue, commit the Legislature to action, and encourage the Governor to direct agencies to assess and report progress on reducing ACEs.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-SCR-0008,FALSE
19scr0009,SCR 0009 of 2019,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to memorialize the Congress of the United States to enact legislation creating a ""safe harbor"" for financial institutions to provide financial services to marijuana-related businesses or service providers in states that have chosen to legalize the use of marijuana.Last Action: REFERRED TO COMMITTEE ON INSURANCE AND BANKING",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-SCR-0009,FALSE
19hcr0009,HCR 0009 of 2019,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-HCR-0009,FALSE
19hcr0010,HCR 0010 of 2019,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to approve the State Officers Compensation Commission determinations.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-HCR-0010,FALSE
19scr0010,SCR 0010 of 2019,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to support the U.S. cherry industry's petition before the U.S. International Trade Commission stating unfair trade practices against Turkey and to urge the Commission and the U.S. Department of Commerce to take action protecting U.S. cherry farmers.Last Action: REFERRED TO COMMITTEE ON AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-SCR-0010,FALSE
19scr0011,SCR 0011 of 2019,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to urge the Centers for Medicare and Medicaid Services to promptly approve a variance regarding shared bathroom facilities at the D.J. Jacobetti Home for Veterans.Last Action: referred to Committee on Military, Veterans and Homeland Security",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-SCR-0011,FALSE
19hcr0011,HCR 0011 of 2019,NA,NA,2019-2020,HCR,NA,NA,"A concurrent resolution to urge the Centers for Medicare and Medicaid Services to promptly approve a variance regarding shared bathroom facilities at the D.J. Jacobetti Home for Veterans.Last Action: referred to Committee on Military, Veterans and Homeland Security",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2019-HCR-0011,FALSE
