doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
21hb5146,HB 5146 of 2021,NA,NA,2021-2022,HB,Counties,charter,Counties: charter; reference to emergency managers in 1966 PA 293 regarding charter counties; modify to include reference to financial management teams. Amends sec. 1a of 1966 PA 293 (MCL 45.501a).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5146,FALSE
21hb5147,HB 5147 of 2021,NA,NA,2021-2022,HB,Counties,boards and commissions,Counties: boards and commissions; reference to emergency managers in 1851 PA 156 regarding boards of commissioners; modify to include reference to financial management teams. Amends sec. 1a of 1851 PA 156 (MCL 46.1a).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5147,FALSE
21hb5148,HB 5148 of 2021,NA,NA,2021-2022,HB,Townships,charter,Townships: charter; reference to emergency managers in charter township act; modify to include reference to financial management teams. Amends sec. 1a of 1947 PA 359 (MCL 42.1a).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5148,FALSE
21hb5149,HB 5149 of 2021,NA,NA,2021-2022,HB,Townships,other,Townships: other; reference to emergency managers in 1846 RS 16; modify to include reference to financial management teams. Amends sec. 1a of 1846 RS 16 (MCL 41.1a).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5149,FALSE
21hb5150,HB 5150 of 2021,NA,NA,2021-2022,HB,Education,financing,Education: financing; reference to emergency managers in the state school aid act of 1979; modify to include reference to financial management teams. Amends sec. 17a of 1979 PA 94 (MCL 388.1617a).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5150,FALSE
21hb5151,HB 5151 of 2021,NA,NA,2021-2022,HB,Education,other,Education: other; reference to emergency managers in the revised school code; modify to include reference to financial management teams. Amends sec. 1225 of 1976 PA 451 (MCL 380.1225).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5151,FALSE
21hb5152,HB 5152 of 2021,NA,NA,2021-2022,HB,Public employees and officers,ethics,Public employees and officers: ethics; reference to emergency managers in the incompatible public offices act; modify to include reference to financial management teams. Amends sec. 3 of 1978 PA 566 (MCL 15.183).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5152,FALSE
21hb5153,HB 5153 of 2021,NA,NA,2021-2022,HB,Natural resources,other,Natural resources: other; reference to emergency managers in the natural resources and environmental protection act; modify to include reference to financial management teams. Amends sec. 5204e of 1994 PA 451 (MCL 324.5204e).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5153,FALSE
21hb5154,HB 5154 of 2021,NA,NA,2021-2022,HB,Local government,financing,Local government: financing; reference to emergency managers in the emergency municipal loan act; modify to include reference to financial management teams. Amends secs. 3 & 7 of 1980 PA 243 (MCL 141.933 & 141.937).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5154,FALSE
21hb5155,HB 5155 of 2021,NA,NA,2021-2022,HB,Cities,home rule,Cities: home rule; reference to emergency managers in the home rule city act; modify to include reference to financial management teams. Amends sec. 1b of 1909 PA 279 (MCL 117.1b).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5155,FALSE
21hb5156,HB 5156 of 2021,NA,NA,2021-2022,HB,Villages,general law,"Villages: general law; reference to emergency managers in the general law village act; modify to include reference to financial management teams. Amends sec. 1c, ch. I of 1895 PA 1895 PA 3 (MCL 61.1c).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5156,FALSE
21hb5157,HB 5157 of 2021,NA,NA,2021-2022,HB,Villages,home rule,Villages: home rule; reference to emergency managers in the home rule village act; modify to include reference to financial management teams. Amends sec. 1b of 1909 PA 278 (MCL 78.1b).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5157,FALSE
21hb5158,HB 5158 of 2021,NA,NA,2021-2022,HB,Cities,fourth class,"Cities: fourth class; reference to emergency managers in the fourth class city act; modify to include reference to financial management teams. Amends sec. 1d, ch. I of 1895 PA 215 (MCL 81.1d).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5158,FALSE
21hb5159,HB 5159 of 2021,NA,NA,2021-2022,HB,Traffic control,driver license,"Traffic control: driver license; waiver of late fees for driver license and additional renewal date for driver licenses; provide for. Amends secs. 216, 217, 226, 255, 301, 306, 306a, 309, 312f, 312k, 314, 801k & 811 of 1949 PA 300 (MCL 257.216 et seq.).  TIE BAR WITH: SB 0509'21, HB 4605'21, SB 0508'21, HB 4607'21Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5159,FALSE
21hb5160,HB 5160 of 2021,NA,NA,2021-2022,HB,State,identification cards,State: identification cards; waiver of late fees for state identification cards and additional renewal dates for state identification cards; provide for. Amends sec. 2 of 1972 PA 222 (MCL 28.292).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5160,FALSE
21hb5161,HB 5161 of 2021,NA,NA,2021-2022,HB,Traffic control,driver license,Traffic control: driver license; waiver of late fees for enhanced driver license and enhanced state identification cards and additional extension of renewal date for enhanced driver licenses and enhanced state identification cards; provide for. Amends secs. 4 & 6 of 2008 PA 23 (MCL 28.304 & 28.306).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5161,FALSE
21hb5162,HB 5162 of 2021,NA,NA,2021-2022,HB,Consumer protection,other,"Consumer protection: other; third-party sales of secretary of state appointments; prohibit, and provide remedies. Amends sec. 3 of 1976 PA 331 (MCL 445.903) & adds sec. 3n.Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5162,FALSE
21hb5163,HB 5163 of 2021,NA,NA,2021-2022,HB,Health facilities,hospitals,"Health facilities: hospitals; certain hospitals to provide emergency-based medication-assisted treatment (MAT) programs; require, and provide for grants from the department of health and human services to implement the MAT programs. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 21528.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-2)",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5163,FALSE
21hb5164,HB 5164 of 2021,NA,NA,2021-2022,HB,Public employees and officers,state,"Public employees and officers: state; discount for certain secretary of state services conducted online, through the mail, at a kiosk, or through an appointment; provide for. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 802b.Last Action: bill electronically reproduced 06/29/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5164,FALSE
21hb5165,HB 5165 of 2021,22pa0091,PA 91 of 2022,2021-2022,HB,Mental health,community mental health,Mental health: community mental health; adult inpatient psychiatric services; modify ability to pay provision. Amends sec. 818 of 1974 PA 258 (MCL 330.1818).Last Action: assigned PA 91'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5165,FALSE
21hb5166,HB 5166 of 2021,22pa0176,PA 176 of 2022,2021-2022,HB,Controlled substances,opioids,Controlled substances: opioids; distribution of opioid antagonists by community based-organizations under a standing order; allow and limit certain liability. Amends sec. 17744e of 1978 PA 368 (MCL 333.17744e).Last Action: assigned PA 176'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5166,FALSE
21hb5167,HB 5167 of 2021,NA,NA,2021-2022,HB,Elections,election officials,"Elections: election officials; election officials accepting grants, gifts, or funding from private individuals or entities for conducting elections; prohibit. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 946.Last Action: bill electronically reproduced 06/29/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5167,FALSE
21hb5168,HB 5168 of 2021,NA,NA,2021-2022,HB,Insurance,no-fault,Insurance: no-fault; preauthorization procedures for PIP benefits; provide for. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3157c.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5168,FALSE
21hb5169,HB 5169 of 2021,NA,NA,2021-2022,HB,Insurance,no-fault,Insurance: no-fault; medical treatment providers; prohibit from claiming lien on third-party tort claim. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3157c.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5169,FALSE
21hb5170,HB 5170 of 2021,NA,NA,2021-2022,HB,Insurance,no-fault,Insurance: no-fault; independent medical examinations; create an oversight board and provide for the appointment of independent examiners. Amends secs. 3151 & 3153 of 1956 PA 218 (MCL 500.3151 & 500.3153).Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5170,FALSE
21hb5171,HB 5171 of 2021,NA,NA,2021-2022,HB,Insurance,no-fault,Insurance: no-fault; procedures for independent medical examinations; revise. Amends sec. 3151 of 1956 PA 218 (MCL 500.3151).Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5171,FALSE
21hb5172,HB 5172 of 2021,NA,NA,2021-2022,HB,Taxation,hotel-motel,Taxation: hotel-motel; imposition of a tourism reinvestment excise tax for certain counties; provide for. Creates new act.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5172,FALSE
21hb5173,HB 5173 of 2021,NA,NA,2021-2022,HB,Taxation,hotel-motel,Taxation: hotel-motel; regional tourism marketing act; include certain short-term rentals. Amends secs. 2 & 5 of 1989 PA 244 (MCL 141.892 & 141.895).Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5173,FALSE
21hb5174,HB 5174 of 2021,NA,NA,2021-2022,HB,Appropriations,supplemental,Appropriations: supplemental; gun violence prevention program; provide funding. Creates appropriation act.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5174,FALSE
21hb5175,HB 5175 of 2021,NA,NA,2021-2022,HB,Sales tax,exemptions,Sales tax: exemptions; sales tax holiday for back-to-school school supplies; provide for. Amends 1933 PA 167 (MCL 205.51 - 205.78) by adding secs. 4kk & 19a.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5175,FALSE
21hb5176,HB 5176 of 2021,NA,NA,2021-2022,HB,Use tax,exemptions,Use tax: exemptions; use tax holiday for back-to-school clothing and school supplies; provide for. Amends 1937 PA 94 (MCL 205.91 - 205.111) by adding secs. 4kk & 20a.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5176,FALSE
21hb5177,HB 5177 of 2021,NA,NA,2021-2022,HB,Individual income tax,credit,Individual income tax: credit; credit for the purchase of certain housing and for certain home modifications; establish. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 277.Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5177,FALSE
21hb5178,HB 5178 of 2021,NA,NA,2021-2022,HB,Individual income tax,other,Individual income tax: other; certification of income tax credit by Michigan state housing development authority; authorize. Amends sec. 22 of 1966 PA 346 (MCL 125.1422).  TIE BAR WITH: HB 5177'21Last Action: bill electronically reproduced 06/29/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5178,FALSE
21hb5179,HB 5179 of 2021,NA,NA,2021-2022,HB,Employment security,administration,Employment security: administration; work search requirements; modify. Amends secs. 28 & 29 of 1936 (Ex Sess) PA 1 (MCL 421.28 - 421.29) & adds sec. 67c.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5179,FALSE
21hb5180,HB 5180 of 2021,NA,NA,2021-2022,HB,Labor,other,Labor: other; Michigan works agency; require to disseminate jobs to individuals registered for work. Amends sec. 13 of 2006 PA 491 (MCL 408.123).  TIE BAR WITH: HB 5179'21Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5180,FALSE
21hb5181,HB 5181 of 2021,NA,NA,2021-2022,HB,Traffic control,violations,"Traffic control: violations; definition for “transportation device""; add. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 76e.  TIE BAR WITH: SB 0581'21, HB 5182'21, SB 0580'21Last Action: bill electronically reproduced 06/29/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5181,FALSE
21hb5182,HB 5182 of 2021,NA,NA,2021-2022,HB,Traffic control,accidents,"Traffic control: accidents; penalties for moving violation causing physical injury or death to a vulnerable roadway user; enhance. Amends sec. 12e, ch. XVII of 1927 PA 175 (MCL 777.12e).  TIE BAR WITH: SB 0581'21, HB 5181'21, SB 0580'21Last Action: bill electronically reproduced 06/29/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5182,FALSE
21hb5183,HB 5183 of 2021,NA,NA,2021-2022,HB,Higher education,other,"Higher education: other; preventing a student athlete from receiving compensation for the use of his or her name, image, likeness, or reputation; prohibit, and modify effective date. Amends secs. 9 & 11 of 2020 PA 366 (MCL 390.1739 & 390.1741) & repeals enacting section 1 of 2020 PA 366.Last Action: bill electronically reproduced 06/30/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5183,FALSE
21hb5184,HB 5184 of 2021,NA,NA,2021-2022,HB,Military affairs,other,Military affairs: other; National Guard tuition assistance program; expand eligibility for spouses. Amends title & secs. 3 & 4 of 2014 PA 259 (MCL 32.433 & 32.434).Last Action: bill electronically reproduced 06/30/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5184,FALSE
21hb5185,HB 5185 of 2021,NA,NA,2021-2022,HB,Natural resources,hunting,Natural resources: hunting; feeding or baiting deer; allow. Amends secs. 40102 & 40111a of 1994 PA 451 (MCL 324.40102 & 324.40111a).Last Action: bill electronically reproduced 07/01/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5185,FALSE
21hb5186,HB 5186 of 2021,NA,NA,2021-2022,HB,Elections,offenses,Elections: offenses; local governments accepting money or other consideration from individuals or entities for election related activities or election related equipment; prohibit. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 946.Last Action: bill electronically reproduced 07/01/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5186,FALSE
